SequenceName	ClusterNumber
G010672965	-1
G010692625	-1
G900009135	792
G000710505	792
G001873365	792
G900010725	792
G000332075	-1
G000952155	-1
G000317125	-1
G001904655	793
G000317555	793
G008081195	-1
G001796515	-1
G004377135	-1
G001796865	-1
G008501685	-1
G900299355	-1
G001795125	-1
G003327455	-1
G001796915	-1
G001796335	794
G001794965	794
G001508255	-1
G003385075	-1
G000717715	-1
G000696185	795
G000269985	795
G007097665	-1
G000718985	-1
G001418495	-1
G009735685	-1
G000092385	-1
G000297395	-1
G000876225	796
G000145235	796
G000018265	797
G000016425	797
G900109115	798
G000204155	798
G000328705	-1
G001921215	-1
G000504245	-1
G000427905	799
G000427825	799
G900115565	-1
G000626675	-1
G000069945	-1
G900232865	-1
G003813965	-1
G001426185	-1
G000383535	-1
G001598915	-1
G000241265	-1
G000241305	-1
G000759695	-1
G001881585	800
G000257745	800
G001494595	-1
G001021385	801
G000559085	801
G000230935	801
G000234585	-1
G000619965	-1
G900103275	-1
G001693815	-1
G000426605	-1
G001441165	-1
G000463665	-1
G000720335	-1
G001424755	-1
G003194585	-1
G000576595	-1
G003721155	-1
G001046875	-1
G001050535	-1
G009184895	-1
G000023405	-1
G000233655	-1
G000024065	-1
G000423205	-1
G000526595	-1
G000718325	-1
G000385135	-1
G002279095	-1
G002259795	-1
G000239695	-1
G011751725	-1
G002332245	-1
G004217565	-1
G000348945	-1
G000430705	-1
G000520495	-1
G000328305	-1
G003859945	-1
G002336855	-1
G002950575	-1
G004364555	-1
G004015185	-1
G900129365	-1
G900141845	-1
G000469625	-1
G000816675	-1
G000447315	802
G000300195	802
G900129965	-1
G000525775	-1
G009695905	-1
G000435615	-1
G900542245	-1
G000009205	-1
G000687955	-1
G002251085	-1
G000312365	-1
G000312325	803
G000308255	803
G000156575	-1
G000245755	-1
G000423145	-1
G000146345	-1
G000478985	-1
G004552795	-1
G004559235	-1
G900319835	-1
G900545965	-1
G000283575	-1
G000307265	-1
G001916835	-1
G000765235	-1
G900541615	-1
G000620945	-1
G000437375	-1
G900552255	-1
G902785485	-1
G011958665	-1
G900539105	804
G000436835	804
G001512765	-1
G900169495	-1
G000158655	-1
G900095865	-1
G009778605	-1
G009782265	-1
G001916415	805
G000382085	805
G000210635	805
G001940995	-1
G000436635	-1
G001916305	-1
G000687655	-1
G000703065	-1
G900110635	806
G000687975	806
G000434115	-1
G000518685	-1
G000687695	-1
G003481445	-1
G001461035	-1
G009696045	-1
G900111595	-1
G900112775	-1
G004294845	-1
G900070325	-1
G000018685	-1
G900078195	-1
G900205915	807
G900115365	807
G003461285	-1
G000434155	808
G000155855	808
G004216775	-1
G900045905	-1
G000875945	-1
G900101295	809
G000711825	809
G011959465	-1
G900115795	-1
G004307995	-1
G000829455	-1
G000429825	-1
G003990975	-1
G000515335	-1
G000829465	-1
G000378385	-1
G001312305	810
G000422505	810
G001465275	-1
G000425125	-1
G900188525	-1
G000245555	-1
G000315235	-1
G000283315	-1
G900102125	811
G000686865	811
G000293805	811
G900086655	-1
G000755705	-1
G004195325	-1
G900539305	812
G000433035	812
G003539625	813
G000433995	813
G002363705	-1
G001916215	814
G000437575	814
G003524985	814
G000967915	-1
G012839355	-1
G000438415	-1
G900549075	-1
G902764145	-1
G902778125	-1
G900314465	-1
G000432575	-1
G000433875	-1
G002317215	-1
G900018345	-1
G012163225	-1
G902809815	-1
G002019695	-1
G002019735	-1
G900111295	-1
G006740705	-1
G900100185	-1
G000698185	815
G000698125	815
G003610495	-1
G900106595	816
G000420725	816
G900113025	-1
G007293315	-1
G004153225	-1
G000425205	-1
G000496835	-1
G900110015	817
G000725365	817
G000307855	-1
G000331575	-1
G004340305	-1
G900112535	818
G001712755	818
G003053645	818
G000173915	-1
G000701685	-1
G000438455	-1
G004359545	-1
G000766865	-1
G001050305	819
G000525975	819
G000525955	819
G000313915	-1
G001914855	-1
G003217815	-1
G003221195	-1
G001919485	820
G001914875	820
G009692045	-1
G009926625	-1
G009691945	-1
G007753455	-1
G007859945	-1
G002701385	-1
G002709045	-1
G001642915	-1
G007124075	-1
G902632385	-1
G004124535	-1
G902615915	-1
G902581045	-1
G011367925	-1
G001873185	-1
G004322375	-1
G001804625	821
G001804555	821
G001802945	821
G001536045	-1
G000419585	-1
G000375465	-1
G001650905	-1
G002720745	-1
G003712055	-1
G002287075	-1
G900129315	-1
G003390325	-1
G001897535	-1
G001567275	-1
G008933805	-1
G004144285	-1
G001768555	-1
G000348725	-1
G001769935	-1
G001592735	-1
G000443995	-1
G003346865	-1
G000447795	-1
G001464665	-1
G002344645	-1
G000014005	-1
G003161595	-1
G001920165	-1
G000620725	-1
G001449115	-1
G003330725	-1
G000179915	-1
G000178955	-1
G900108185	-1
G000178975	-1
G001798685	-1
G001799425	-1
G000296775	-1
G002282355	-1
G002733355	-1
G003645585	-1
G001829775	-1
G000012965	-1
G001829675	822
G001829655	822
G001830775	822
G001829705	822
G902596475	-1
G902614085	-1
G902522955	-1
G902611295	-1
G001180145	-1
G902536305	-1
G001179945	-1
G902597175	-1
G902535435	-1
G902617025	-1
G000155895	-1
G902555435	-1
G001179925	-1
G902572705	-1
G000381985	-1
G001611975	-1
G000164395	-1
G000550765	823
G000182745	823
G000429165	-1
G000963905	-1
G000620665	-1
G011300455	-1
G000585415	-1
G000218875	-1
G000576125	824
G000498655	824
G000576165	824
G000303025	824
G000007105	824
G000175255	824
G000277755	824
G000017265	-1
G003254475	-1
G000022005	-1
G001449105	-1
G000744465	-1
G003704105	-1
G002692855	-1
G003129605	-1
G000744995	-1
G004793685	-1
G001464425	-1
G001679665	-1
G000376805	-1
G000685315	825
G000013025	825
G902524845	-1
G902570265	-1
G902578545	-1
G902586855	-1
G902590205	-1
G009833495	-1
G002239085	-1
G009842205	-1
G003500165	-1
G009708035	-1
G000384475	-1
G000526315	-1
G000751295	-1
G001676615	-1
G000230555	-1
G003992625	-1
G900148505	-1
G900115225	-1
G000174355	-1
G000160435	-1
G000227765	-1
G900110385	-1
G900105875	826
G001455205	826
G900111055	826
G000175095	826
G008933675	-1
G000519045	827
G000012425	827
G002347405	-1
G004323595	-1
G007625155	-1
G009800965	-1
G012910885	-1
G000250875	-1
G000297775	-1
G003472385	-1
G900128485	828
G000434855	828
G000158495	829
G000158475	829
G000385035	-1
G000385055	830
G000384955	830
G000252525	-1
G902557965	-1
G902583575	-1
G000478585	-1
G000702325	-1
G008363175	-1
G009692345	-1
G000426365	-1
G001431405	-1
G001556105	-1
G000021985	-1
G000378965	-1
G900156225	-1
G000170715	-1
G001640045	-1
G011772145	-1
G000260965	-1
G001720165	831
G000260985	831
G001303045	-1
G001303065	-1
G001447805	-1
G002020875	-1
G004366735	-1
G000228725	-1
G000327045	-1
G011389885	-1
G002020385	-1
G002020775	832
G002020725	832
G002020715	832
G002020685	832
G002021855	832
G000787395	832
G002020995	832
G002020795	832
G002021025	832
G002021035	832
G002020845	832
G002020605	832
G002021235	832
G002021175	832
G002021105	832
G002021265	832
G002021195	832
G002020935	832
G002020915	832
G002021315	832
G001753795	-1
G001696935	833
G001574905	833
G001574865	833
G001574695	833
G000168775	833
G001696925	833
G000009245	833
G001574785	833
G001611815	833
G000153845	833
G000681495	833
G000017785	833
G000313385	833
G001574475	833
G000170295	833
G001574635	833
G000478845	833
G000011405	833
G001412545	833
G000524575	833
G001696945	833
G000154145	833
G000742095	833
G001608445	833
G001881495	-1
G001881485	834
G000168295	834
G001801665	-1
G001795425	-1
G001801915	835
G001801755	835
G001801605	835
G001801425	835
G001801375	835
G002704325	-1
G902535955	-1
G002390555	-1
G000756665	-1
G000756655	836
G000009365	836
G900096995	-1
G000320365	-1
G000379845	-1
G001636015	-1
G002014855	-1
G001997265	837
G000193025	837
G000192945	837
G001065625	837
G001062815	837
G001679105	837
G001064655	837
G001679345	837
G001063475	837
G000302495	837
G000193085	837
G001809255	837
G000766665	837
G000192985	837
G000192905	837
G000193005	837
G000092265	837
G001632285	837
G000740455	837
G000192965	837
G000193045	837
G000192925	837
G001656275	837
G001656095	837
G001656215	837
G001656195	837
G001656455	837
G001656255	837
G001656285	837
G001656415	837
G001656125	837
G001656105	837
G001656385	837
G001656175	837
G001656205	837
G001679075	837
G001656475	837
G001656425	837
G001656115	837
G001656375	837
G001656335	837
G001444425	-1
G003752585	-1
G000428585	-1
G011009015	-1
G002084115	-1
G000710775	838
G000373945	838
G000939975	-1
G001580025	-1
G900109735	-1
G002514725	-1
G000422425	-1
G001995095	839
G000422865	839
G003987355	-1
G003987435	-1
G000753715	-1
G900116895	840
G001418345	840
G000300815	-1
G000568405	841
G000281085	841
G000764205	-1
G001652445	-1
G003390335	-1
G000374485	-1
G000429485	-1
G000482725	-1
G900087055	-1
G000402195	-1
G000990305	-1
G000990725	-1
G002795905	-1
G001789855	-1
G000990565	842
G000990465	842
G001792295	-1
G001793075	-1
G000999715	-1
G001783255	-1
G001871435	-1
G002869205	-1
G003482855	-1
G002716765	-1
G002787355	-1
G009992075	-1
G001791695	-1
G001002765	843
G001002565	843
G011338085	-1
G001005035	-1
G001818655	844
G001818545	844
G001004965	844
G001818995	-1
G001819055	845
G001819035	845
G001819095	845
G001818975	845
G001825115	-1
G001785415	-1
G001786825	-1
G001773575	-1
G002401495	-1
G003215535	-1
G003280085	-1
G003280225	-1
G000314005	-1
G000014265	-1
G000987385	-1
G000478195	-1
G000974245	846
G000307915	846
G000173555	846
G000973065	846
G000176895	846
G000210375	846
G000175415	846
G001611905	846
G002707125	-1
G001796675	-1
G001795165	-1
G002050125	-1
G001796835	-1
G011368195	-1
G002428565	-1
G009772985	-1
G011047105	-1
G011367945	-1
G001603795	-1
G000993785	-1
G000424845	-1
G000158915	-1
G000938975	847
G000147815	847
G000718635	-1
G000717745	-1
G000716595	-1
G000716755	-1
G900104505	-1
G000739085	-1
G002262875	-1
G000213935	-1
G001054945	-1
G003285565	-1
G000177535	-1
G001021025	-1
G000175375	-1
G001020985	-1
G900169525	-1
G008693095	-1
G000760735	-1
G001620305	-1
G000982715	-1
G001646865	-1
G012932915	-1
G001552855	-1
G000333015	-1
G000241345	-1
G003165155	-1
G001417955	848
G000613245	848
G000015005	-1
G000015405	-1
G000826065	-1
G900141915	-1
G900097235	-1
G900111365	-1
G000413315	-1
G011758645	-1
G000423485	-1
G900155645	-1
G000423445	-1
G000425285	-1
G000367205	-1
G000145515	849
G000144735	849
G000145555	849
G000008345	849
G000221145	849
G000204235	849
G001427925	-1
G001429555	-1
G004564375	-1
G008761635	-1
G902506435	-1
G001956915	-1
G001428505	850
G000383675	850
G000720035	850
G000297495	-1
G001428305	-1
G001592145	851
G000024965	851
G009777345	-1
G009829685	-1
G000212695	-1
G000312005	-1
G000738005	-1
G000741705	-1
G000304215	-1
G000737865	-1
G001263395	-1
G002259585	-1
G000347695	-1
G900604515	-1
G003957265	-1
G900604955	-1
G001687305	-1
G005774635	-1
G001302565	852
G000197735	852
G001281115	852
G001307035	-1
G000482545	-1
G000785535	-1
G000376245	-1
G000802235	-1
G006539205	-1
G001552095	-1
G003858425	-1
G011752015	-1
G000980875	-1
G000754445	-1
G001438965	-1
G001426925	-1
G000826185	-1
G000582705	-1
G000754435	-1
G003194085	-1
G001403635	-1
G000285575	-1
G000612845	-1
G000732635	-1
G000751675	-1
G000008765	-1
G001270375	-1
G000686725	-1
G000765165	-1
G001758365	-1
G009935805	-1
G900086585	-1
G900115385	-1
G000499525	-1
G000191725	-1
G000308275	-1
G900119705	-1
G900120365	-1
G001286805	853
G000311985	853
G000227315	-1
G000431075	-1
G000436275	-1
G000403435	-1
G000469445	-1
G004555205	-1
G902765025	-1
G004556345	-1
G902387315	-1
G002161675	-1
G004560375	-1
G004560625	-1
G001513385	-1
G011957885	-1
G001604005	-1
G000433975	-1
G900539325	-1
G902785145	-1
G004554925	-1
G900548305	-1
G000435275	-1
G000431955	854
G000154345	854
G001486665	-1
G002160955	-1
G004554485	-1
G900104675	-1
G000432175	-1
G000436675	-1
G000712055	-1
G000702245	-1
G900108205	-1
G000433735	-1
G003477605	855
G001916225	855
G000435575	-1
G003612315	-1
G009931695	-1
G902774125	-1
G008680475	-1
G003477885	-1
G902363445	-1
G009696445	-1
G902801355	-1
G003612525	-1
G004344915	-1
G001403875	856
G000381905	856
G001421015	-1
G000585395	857
G000378145	857
G001512455	-1
G002068415	-1
G001604495	-1
G001940985	-1
G900546025	-1
G000438295	-1
G012841465	-1
G000433255	-1
G900549165	858
G000433475	858
G902786275	-1
G000436255	-1
G000434835	-1
G012520435	-1
G012521575	-1
G000432855	-1
G000829905	-1
G001545095	-1
G001029265	859
G000565195	859
G000177235	-1
G900107275	-1
G900111285	-1
G008014775	-1
G000698105	-1
G000698145	-1
G000005825	-1
G001310555	-1
G001484965	-1
G900103915	-1
G900110685	-1
G002844535	-1
G003201975	-1
G009741735	-1
G000430785	-1
G004138295	-1
G000712595	-1
G003944835	-1
G012955605	-1
G900110815	-1
G000010585	-1
G004117835	-1
G000286335	-1
G000286395	-1
G900183385	-1
G000148995	-1
G900129415	860
G900113645	860
G900416805	860
G900107505	860
G900112935	860
G900109135	860
G001303465	-1
G005223045	-1
G001824675	-1
G001828345	-1
G002480345	-1
G002706885	-1
G001657375	-1
G009691785	-1
G009924765	-1
G002428205	-1
G007694185	-1
G002705605	-1
G002711065	-1
G002256485	-1
G002730315	-1
G002168745	-1
G002724735	-1
G000494725	-1
G012965185	-1
G002839795	-1
G000258405	-1
G008933375	-1
G001802895	-1
G008363275	-1
G001802845	861
G001802785	861
G011367795	-1
G003142475	-1
G011389155	-1
G001536125	-1
G002554795	-1
G003150675	-1
G000724545	-1
G000275825	862
G000250635	862
G003448375	-1
G001439115	863
G001438265	863
G002215675	-1
G004295015	-1
G009693575	-1
G002706365	-1
G007993035	-1
G004297845	-1
G003353935	-1
G011761635	864
G000426825	864
G002770955	-1
G009909615	-1
G902580855	-1
G000691605	865
G000196175	865
G000317895	865
G001592755	866
G001592745	866
G000786105	866
G000447775	-1
G001874305	-1
G003225295	-1
G003132405	-1
G003166385	-1
G003166855	-1
G003224975	-1
G003225635	-1
G003858395	-1
G900105625	-1
G900102185	867
G000800015	867
G001829715	-1
G001829755	-1
G000472605	-1
G902560015	-1
G902517615	-1
G902574775	-1
G902573465	-1
G000010825	-1
G001580615	-1
G000617865	-1
G002005465	-1
G001787335	-1
G001547995	868
G000613845	868
G001598495	-1
G000711715	-1
G003970925	-1
G003129465	-1
G004135585	-1
G003347635	-1
G011320075	-1
G000333335	-1
G000383095	-1
G003660165	-1
G003602075	-1
G000376305	-1
G000745545	-1
G003730275	-1
G008630495	-1
G000420265	869
G000152745	869
G001854405	-1
G003232775	-1
G000685295	870
G000685275	870
G902537235	-1
G902619165	-1
G009697225	-1
G009931615	-1
G902509895	-1
G902593045	-1
G001719615	-1
G003122205	-1
G003994485	-1
G001185205	-1
G000374525	-1
G001927245	-1
G001305515	-1
G004328075	-1
G000425185	871
G000422965	871
G003258835	-1
G000179775	-1
G001953055	-1
G009707705	-1
G000190695	-1
G001027865	-1
G900086555	872
G001308005	872
G000194925	-1
G000818035	-1
G001592185	-1
G011059125	-1
G003072465	-1
G900187875	-1
G001418255	873
G000253115	873
G000271305	-1
G004364935	-1
G003052265	-1
G004342265	-1
G001887595	874
G000800155	874
G000964085	874
G000242255	-1
G000747155	-1
G000972865	-1
G000513955	875
G000185965	875
G000233915	-1
G011526085	-1
G000770795	-1
G009792795	-1
G007556525	-1
G000225005	-1
G000633935	-1
G001801725	-1
G001802575	876
G001801885	876
G001464585	-1
G009773435	-1
G008375315	-1
G000934725	-1
G009498235	-1
G002072955	-1
G900094635	-1
G009908845	-1
G000379525	-1
G002020805	-1
G001007875	877
G000428045	877
G003934985	-1
G003058525	-1
G001708965	878
G001708955	878
G001708975	878
G001708985	878
G001709035	878
G000801295	-1
G002009425	-1
G000828615	-1
G003972985	-1
G000017105	879
G000007765	879
G001801815	-1
G001802455	880
G001802445	880
G001467055	-1
G902556425	-1
G900096915	-1
G000488215	-1
G000488275	-1
G000382145	-1
G000685805	881
G000016885	881
G004335015	-1
G000426885	-1
G001679155	882
G001679005	882
G001758195	-1
G004535785	-1
G001438145	-1
G002402175	-1
G009920395	-1
G902591495	-1
G003353945	-1
G902705835	-1
G000744735	-1
G004535795	-1
G000220505	-1
G000380565	-1
G002238585	-1
G900174585	-1
G000722635	-1
G001583435	-1
G000410875	-1
G001635315	-1
G001635725	-1
G002162375	-1
G002747395	-1
G900108915	-1
G000153025	-1
G000423165	-1
G000753735	-1
G004362895	-1
G001577655	883
G000152885	883
G001870515	883
G003987095	884
G001294745	884
G900116625	885
G001294685	885
G000320945	885
G000008465	885
G004353515	-1
G000429145	-1
G000948975	-1
G003353085	-1
G006494715	-1
G000414175	-1
G001420915	-1
G000381965	-1
G000023065	-1
G000378405	-1
G001310455	-1
G003585925	-1
G003585935	-1
G000994895	-1
G000993305	886
G000992365	886
G003056195	-1
G002773625	887
G001871165	887
G001778325	-1
G001780275	888
G001778165	888
G001778255	888
G002869165	-1
G000992765	889
G000992745	889
G000992615	889
G000992575	889
G000992375	889
G003230965	-1
G002791295	-1
G001791715	-1
G001791455	890
G001791305	890
G001790825	890
G001791205	890
G001791565	890
G001790985	890
G000398025	-1
G001872265	-1
G001303125	-1
G001873405	-1
G011370505	-1
G001871765	-1
G001785575	-1
G001786995	891
G001785485	891
G000993955	-1
G001786225	-1
G001775475	-1
G007375995	-1
G001775435	892
G001004755	892
G001004665	892
G002378745	-1
G001783385	-1
G001824355	-1
G009924895	-1
G007120885	-1
G009908485	-1
G007124915	-1
G001781205	-1
G001783515	893
G001781255	893
G002773395	-1
G001779615	-1
G002400985	-1
G001823995	894
G001823695	894
G001823895	894
G001189165	-1
G012514175	-1
G009691505	-1
G002428865	-1
G002793555	-1
G004298345	-1
G001822655	-1
G001822555	895
G001821295	895
G001821035	895
G001821215	895
G001822625	895
G001820825	895
G902560875	-1
G001890765	-1
G010672165	-1
G001904615	896
G000316605	896
G001693275	897
G000715475	897
G001693295	897
G000019485	897
G001521855	897
G001693255	897
G000485815	897
G001298445	898
G000316625	898
G009391415	-1
G001796555	-1
G001797095	-1
G001872165	-1
G002796565	-1
G002840685	-1
G009994975	-1
G002418215	-1
G001508595	-1
G900184705	-1
G000406785	-1
G000406905	-1
G001192795	-1
G902786265	-1
G000719135	-1
G000719265	-1
G001187435	899
G000342125	899
G000720305	-1
G000719335	-1
G001279695	-1
G000213055	-1
G000719955	-1
G000827005	-1
G000564855	-1
G000519205	-1
G006152065	-1
G000384315	-1
G000719975	-1
G003202235	-1
G000244955	-1
G000179395	-1
G000418365	-1
G009016505	-1
G000980835	-1
G003813985	-1
G000011305	-1
G000420585	900
G000344785	900
G001277995	900
G006148895	901
G001646785	901
G000344135	-1
G000334455	-1
G000975265	902
G000195855	902
G000340435	902
G000620625	-1
G001426545	-1
G001291445	-1
G000805385	903
G000455325	903
G001307545	903
G902705885	-1
G003333285	-1
G005217835	-1
G001428125	-1
G000422805	-1
G000422825	-1
G003160695	-1
G000367525	-1
G000768695	-1
G000215105	-1
G900167525	-1
G000688475	-1
G001429255	-1
G000708885	-1
G001040865	904
G000218545	904
G000741765	-1
G000741645	-1
G000758825	-1
G900119495	-1
G000092365	-1
G900105865	-1
G000612055	-1
G900637955	-1
G000162895	-1
G000466165	-1
G900444995	-1
G000196535	905
G000146285	905
G000185445	905
G000185425	905
G000176775	906
G000160615	906
G000148485	906
G000146895	906
G000018885	-1
G000950575	-1
G003634035	907
G000834055	907
G003569805	-1
G000956545	908
G000956505	908
G003097495	-1
G001485185	909
G001404895	909
G001263795	-1
G009738435	-1
G000014125	-1
G000219255	910
G000175395	910
G000204565	910
G000246895	-1
G000807255	911
G000389635	911
G000007625	-1
G001243045	-1
G000063585	912
G000017045	912
G004103695	-1
G004362975	-1
G000686145	-1
G900002825	-1
G000024105	-1
G000159095	-1
G000378725	-1
G900099555	-1
G000246925	-1
G004557655	-1
G900545235	913
G000431575	913
G900545585	-1
G000177015	-1
G001244495	-1
G000433515	-1
G001916755	-1
G000433415	-1
G000437015	-1
G000431535	-1
G900539845	-1
G004563615	-1
G900540535	-1
G900197595	-1
G000383295	-1
G902776555	-1
G900066255	914
G000431855	914
G902763835	-1
G003324125	-1
G002160895	-1
G900104565	-1
G900104615	-1
G003612625	-1
G000686125	-1
G001603945	-1
G009777725	-1
G900541495	-1
G900066845	-1
G000702945	-1
G900143645	-1
G000153885	-1
G003477765	915
G000435815	915
G900103815	916
G000424105	916
G000242235	-1
G003014445	-1
G003043955	-1
G000160135	-1
G900107835	917
G000701645	917
G000424445	917
G002160325	-1
G003458885	-1
G000411355	-1
G900142165	-1
G900104415	-1
G000621405	-1
G001916615	-1
G001941125	-1
G900103495	-1
G000686845	-1
G900114475	918
G001956045	918
G000380965	-1
G000739915	-1
G000511405	919
G000153605	919
G900104695	-1
G000961095	-1
G900116125	920
G900106745	920
G000428705	-1
G000687835	-1
G002838205	-1
G000687735	-1
G000968055	-1
G900543675	-1
G003149915	921
G000437335	921
G004559085	-1
G900547775	-1
G012799635	-1
G900547795	-1
G002375205	-1
G900543855	-1
G900544005	-1
G900551455	-1
G002411005	-1
G012513875	-1
G902789425	-1
G900550885	-1
G000434395	-1
G002313405	-1
G009828835	-1
G902787495	-1
G000400955	922
G000400935	922
G000565215	-1
G002441935	-1
G004011945	-1
G004335995	-1
G000093085	-1
G001721685	-1
G000429725	-1
G012034335	-1
G900099605	-1
G900099745	-1
G000429685	-1
G900115625	923
G900114715	923
G000513115	-1
G001590785	-1
G900096965	-1
G000377985	-1
G004684935	-1
G000497245	-1
G000648615	-1
G000269905	-1
G000423105	-1
G000425225	-1
G000770675	-1
G000770635	-1
G000775615	-1
G001685435	-1
G900100295	-1
G900240285	-1
G005870085	-1
G000709085	-1
G000746135	-1
G001187595	-1
G004210355	-1
G000818095	-1
G900207585	-1
G002902705	924
G000298075	924
G000252625	-1
G000027145	-1
G000425865	-1
G000429585	-1
G900111355	-1
G001975685	-1
G011299095	-1
G003987595	-1
G001434695	-1
G001660655	-1
G003696675	-1
G007859875	-1
G001803365	-1
G001802865	-1
G003235555	-1
G001442935	-1
G000013045	-1
G002954405	-1
G001715195	-1
G001567405	-1
G002360455	-1
G001567165	-1
G003569345	-1
G001602415	-1
G002256395	-1
G001769385	-1
G000242635	-1
G008033235	-1
G000341755	-1
G902533035	-1
G002692065	925
G002169195	925
G001443605	-1
G001603565	-1
G902798725	926
G902762455	926
G001919715	-1
G001920375	-1
G003224025	-1
G001920155	-1
G003224875	-1
G000688455	-1
G000381605	-1
G001725305	-1
G000745965	-1
G902604545	-1
G003282905	-1
G902558445	-1
G902594915	-1
G000613285	-1
G001499675	927
G000964225	927
G000963965	928
G000963925	928
G001499615	929
G000963945	929
G000311765	-1
G000234355	930
G000011685	930
G004843345	-1
G009906835	-1
G001956315	-1
G011761305	-1
G001853345	931
G000214335	931
G000685235	932
G000685215	932
G003995005	-1
G000143145	-1
G000384335	933
G000253295	933
G002280885	-1
G008641065	-1
G000970465	-1
G900119845	-1
G000969415	-1
G001720135	-1
G900231165	-1
G003053845	-1
G900167365	-1
G001515305	-1
G001458475	-1
G000745955	934
G000163775	934
G000186165	-1
G001063255	-1
G000008805	935
G000006845	935
G000196295	935
G000173895	935
G000025965	-1
G000378245	936
G000349945	936
G004801295	-1
G000521505	-1
G012923605	-1
G000743945	-1
G003058465	-1
G007556835	-1
G010024025	-1
G900299265	-1
G003072505	-1
G000272025	-1
G000377645	-1
G000733775	-1
G003991585	-1
G003213495	-1
G902558095	-1
G902602285	-1
G002930645	-1
G001182895	-1
G000743535	-1
G000747075	-1
G900018785	-1
G000423885	-1
G006337105	-1
G003697345	-1
G005239095	-1
G000426005	-1
G002840095	-1
G900102855	-1
G000008325	-1
G006175985	-1
G000427385	-1
G003666385	-1
G000968535	937
G000341735	937
G000495615	-1
G001469165	-1
G000223985	-1
G000224005	-1
G000168735	-1
G001443675	-1
G001801485	-1
G001801495	-1
G001801635	-1
G001077715	-1
G001467785	-1
G902528515	-1
G902537145	-1
G001626995	-1
G001627135	938
G001626975	938
G000368905	-1
G000511655	-1
G000169075	-1
G000373485	-1
G002723235	-1
G902519405	-1
G000204315	-1
G003235325	-1
G001292705	-1
G002903165	-1
G900105255	-1
G001267175	-1
G900109175	-1
G004851605	-1
G008709855	-1
G001709345	-1
G000591415	-1
G003577475	-1
G004768465	-1
G000940805	-1
G002162985	-1
G012295615	939
G000153565	939
G000967895	-1
G902513775	-1
G000619885	-1
G001660395	-1
G000711985	-1
G001669775	-1
G001275035	-1
G001795365	-1
G000296695	-1
G001704375	940
G000272005	940
G000238255	-1
G000967585	941
G000336495	941
G000015245	-1
G000614975	-1
G000015285	-1
G000381745	-1
G003012775	-1
G002936955	942
G001870485	942
G001447335	943
G000820125	943
G000222855	-1
G900115655	944
G000701925	944
G000482845	-1
G004557545	-1
G002157755	-1
G000953695	945
G000196495	945
G000011805	945
G000772535	-1
G000771795	946
G000771785	946
G001678465	946
G000771805	946
G000772365	946
G000771775	946
G000209675	946
G000772395	946
G000771955	946
G000772295	946
G000471645	-1
G900111395	-1
G001871445	-1
G000999365	947
G000998635	947
G001000125	947
G000996965	947
G001004575	-1
G002793515	-1
G011333025	-1
G011370485	-1
G000999475	948
G000998425	948
G000997825	948
G000505065	-1
G001785805	-1
G001785815	-1
G001775445	-1
G009691465	-1
G002331185	-1
G002401925	-1
G000998045	-1
G000998805	-1
G011331835	-1
G002787835	-1
G001825135	949
G001823875	949
G001825445	950
G001824275	950
G900299435	-1
G010026765	-1
G001822505	951
G001821065	951
G001820955	951
G001821185	951
G003215675	-1
G003278175	-1
G003216435	-1
G902587615	-1
G003215935	-1
G003212885	-1
G000317575	-1
G000332035	-1
G000316645	-1
G000204075	952
G000009705	952
G001548375	952
G000340565	-1
G000317535	-1
G000316665	-1
G001456025	-1
G000734895	-1
G000613065	-1
G000760695	953
G000346485	953
G009392875	-1
G012959765	-1
G001796755	-1
G001796845	-1
G001508475	-1
G002436085	-1
G002409625	-1
G000199675	-1
G011367365	-1
G001306115	-1
G002403095	-1
G001083795	-1
G001493375	-1
G000424825	-1
G000497405	954
G000426325	954
G900090125	955
G000964305	955
G000424965	955
G000718015	-1
G001729485	956
G000717345	956
G000935125	956
G000695235	956
G001313525	-1
G001746425	957
G000720455	957
G001279725	957
G000721265	-1
G000429085	-1
G000374445	-1
G000482865	-1
G000732925	-1
G000006605	-1
G000525655	-1
G000590555	-1
G002994655	-1
G000318135	-1
G000550805	-1
G007904105	-1
G001876175	958
G001875875	958
G001876255	958
G001876195	958
G001875845	958
G001457455	958
G001682255	959
G000814865	959
G002009415	959
G000144935	959
G001663495	959
G001433475	959
G001017615	959
G000730445	959
G000730365	959
G001481715	959
G000143705	959
G000241855	959
G001975165	959
G001653315	959
G001298505	959
G001865765	959
G001481675	959
G000972805	959
G001719645	959
G000255935	959
G000152065	959
G000227175	959
G000144675	959
G000221625	959
G000258385	959
G001989595	959
G001456175	959
G001447295	959
G001969485	959
G001942005	959
G001969465	959
G001653295	959
G001481755	959
G001047215	959
G001889145	959
G000265545	959
G001969175	959
G001922265	959
G001867045	959
G000259155	959
G000296405	-1
G009734425	-1
G000511305	-1
G001312925	-1
G000014565	-1
G000454045	-1
G000389715	-1
G001894965	-1
G000341795	-1
G001894865	-1
G004328705	-1
G000738775	960
G000196695	960
G000423025	-1
G000333035	961
G000192435	961
G900157365	-1
G000689255	962
G000526915	962
G001584765	962
G001021495	963
G000164135	963
G000277125	964
G000222105	964
G000007865	964
G000613185	-1
G001428895	965
G000317305	965
G000612825	-1
G001570425	966
G000373905	966
G000230895	-1
G000328565	-1
G000379865	-1
G000389985	-1
